WorkerId,WorkTimeInSeconds,correct,item,zone,RT
A3VKJDJVRTFA1A,967,6,9,270,29
A3VKJDJVRTFA1A,967,6,9,271,26
A3VKJDJVRTFA1A,967,6,9,272,36
A3VKJDJVRTFA1A,967,6,9,273,37
A3VKJDJVRTFA1A,967,6,9,274,26
A3VKJDJVRTFA1A,967,6,9,275,38
A3VKJDJVRTFA1A,967,6,9,276,28
A3VKJDJVRTFA1A,967,6,9,277,36
A3VKJDJVRTFA1A,967,6,9,278,38
A3VKJDJVRTFA1A,967,6,9,279,36
A3VKJDJVRTFA1A,967,6,9,280,25
A3VKJDJVRTFA1A,967,6,9,281,30
A3VKJDJVRTFA1A,967,6,9,282,36
A3VKJDJVRTFA1A,967,6,9,283,38
A3VKJDJVRTFA1A,967,6,9,284,26
A3VKJDJVRTFA1A,967,6,9,285,38
A3VKJDJVRTFA1A,967,6,9,286,27
A3VKJDJVRTFA1A,967,6,9,287,38
A3VKJDJVRTFA1A,967,6,9,288,33
A3VKJDJVRTFA1A,967,6,9,289,29
A3VKJDJVRTFA1A,967,6,9,290,36
A3VKJDJVRTFA1A,967,6,9,291,29
A3VKJDJVRTFA1A,967,6,9,292,36
A3VKJDJVRTFA1A,967,6,9,293,37
A3VKJDJVRTFA1A,967,6,9,294,26
A3VKJDJVRTFA1A,967,6,9,295,37
A3VKJDJVRTFA1A,967,6,9,296,37
A3VKJDJVRTFA1A,967,6,9,297,26
A3VKJDJVRTFA1A,967,6,9,298,38
A3VKJDJVRTFA1A,967,6,9,299,35
A3VKJDJVRTFA1A,967,6,9,300,25
A3VKJDJVRTFA1A,967,6,9,301,39
A3VKJDJVRTFA1A,967,6,9,302,28
A3VKJDJVRTFA1A,967,6,9,303,37
A3VKJDJVRTFA1A,967,6,9,304,28
A3VKJDJVRTFA1A,967,6,9,305,36
A3VKJDJVRTFA1A,967,6,9,306,30
A3VKJDJVRTFA1A,967,6,9,307,36
A3VKJDJVRTFA1A,967,6,9,308,37
A3VKJDJVRTFA1A,967,6,9,309,40
A3VKJDJVRTFA1A,967,6,9,310,25
A3VKJDJVRTFA1A,967,6,9,311,27
A3VKJDJVRTFA1A,967,6,9,312,36
A3VKJDJVRTFA1A,967,6,9,313,38
A3VKJDJVRTFA1A,967,6,9,314,26
A3VKJDJVRTFA1A,967,6,9,315,38
A3VKJDJVRTFA1A,967,6,9,316,29
A3VKJDJVRTFA1A,967,6,9,317,38
A3VKJDJVRTFA1A,967,6,9,318,36
A3VKJDJVRTFA1A,967,6,9,319,26
A3VKJDJVRTFA1A,967,6,9,320,30
A3VKJDJVRTFA1A,967,6,9,321,37
A3VKJDJVRTFA1A,967,6,9,322,37
A3VKJDJVRTFA1A,967,6,9,323,25
A3VKJDJVRTFA1A,967,6,9,324,36
A3VKJDJVRTFA1A,967,6,9,325,37
A3VKJDJVRTFA1A,967,6,9,326,26
A3VKJDJVRTFA1A,967,6,9,327,36
A3VKJDJVRTFA1A,967,6,9,328,38
A3VKJDJVRTFA1A,967,6,9,329,34
A3VKJDJVRTFA1A,967,6,9,330,28
A3VKJDJVRTFA1A,967,6,9,331,36
A3VKJDJVRTFA1A,967,6,9,332,29
A3VKJDJVRTFA1A,967,6,9,333,38
A3VKJDJVRTFA1A,967,6,9,334,25
A3VKJDJVRTFA1A,967,6,9,335,37
A3VKJDJVRTFA1A,967,6,9,336,29
A3VKJDJVRTFA1A,967,6,9,337,37
A3VKJDJVRTFA1A,967,6,9,338,29
A3VKJDJVRTFA1A,967,6,9,339,34
A3VKJDJVRTFA1A,967,6,9,340,40
A3VKJDJVRTFA1A,967,6,9,341,26
A3VKJDJVRTFA1A,967,6,9,342,38
A3VKJDJVRTFA1A,967,6,9,343,27
A3VKJDJVRTFA1A,967,6,9,344,37
A3VKJDJVRTFA1A,967,6,9,345,29
A3VKJDJVRTFA1A,967,6,9,346,37
A3VKJDJVRTFA1A,967,6,9,347,30
A3VKJDJVRTFA1A,967,6,9,348,37
A3VKJDJVRTFA1A,967,6,9,349,28
A3VKJDJVRTFA1A,967,6,9,350,33
A3VKJDJVRTFA1A,967,6,9,351,38
A3VKJDJVRTFA1A,967,6,9,352,40
A3VKJDJVRTFA1A,967,6,9,353,25
A3VKJDJVRTFA1A,967,6,9,354,29
A3VKJDJVRTFA1A,967,6,9,355,37
A3VKJDJVRTFA1A,967,6,9,356,29
A3VKJDJVRTFA1A,967,6,9,357,37
A3VKJDJVRTFA1A,967,6,9,358,29
A3VKJDJVRTFA1A,967,6,9,359,37
A3VKJDJVRTFA1A,967,6,9,360,37
A3VKJDJVRTFA1A,967,6,9,361,39
A3VKJDJVRTFA1A,967,6,9,362,25
A3VKJDJVRTFA1A,967,6,9,363,27
A3VKJDJVRTFA1A,967,6,9,364,38
A3VKJDJVRTFA1A,967,6,9,365,28
A3VKJDJVRTFA1A,967,6,9,366,36
A3VKJDJVRTFA1A,967,6,9,367,51
A3VKJDJVRTFA1A,967,6,9,368,25
A3VKJDJVRTFA1A,967,6,9,369,27
A3VKJDJVRTFA1A,967,6,9,370,29
A3VKJDJVRTFA1A,967,6,9,371,63
A3VKJDJVRTFA1A,967,6,9,372,33
A3VKJDJVRTFA1A,967,6,9,373,37
A3VKJDJVRTFA1A,967,6,9,374,29
A3VKJDJVRTFA1A,967,6,9,375,36
A3VKJDJVRTFA1A,967,6,9,376,38
A3VKJDJVRTFA1A,967,6,9,377,25
A3VKJDJVRTFA1A,967,6,9,378,37
A3VKJDJVRTFA1A,967,6,9,379,29
A3VKJDJVRTFA1A,967,6,9,380,36
A3VKJDJVRTFA1A,967,6,9,381,37
A3VKJDJVRTFA1A,967,6,9,382,40
A3VKJDJVRTFA1A,967,6,9,383,27
A3VKJDJVRTFA1A,967,6,9,384,25
A3VKJDJVRTFA1A,967,6,9,385,33
A3VKJDJVRTFA1A,967,6,9,386,37
A3VKJDJVRTFA1A,967,6,9,387,30
A3VKJDJVRTFA1A,967,6,9,388,36
A3VKJDJVRTFA1A,967,6,9,389,29
A3VKJDJVRTFA1A,967,6,9,390,36
A3VKJDJVRTFA1A,967,6,9,391,30
A3VKJDJVRTFA1A,967,6,9,392,37
A3VKJDJVRTFA1A,967,6,9,393,36
A3VKJDJVRTFA1A,967,6,9,394,26
A3VKJDJVRTFA1A,967,6,9,395,37
A3VKJDJVRTFA1A,967,6,9,396,29
A3VKJDJVRTFA1A,967,6,9,397,38
A3VKJDJVRTFA1A,967,6,9,398,28
A3VKJDJVRTFA1A,967,6,9,399,38
A3VKJDJVRTFA1A,967,6,9,400,28
A3VKJDJVRTFA1A,967,6,9,401,40
A3VKJDJVRTFA1A,967,6,9,402,27
A3VKJDJVRTFA1A,967,6,9,403,38
A3VKJDJVRTFA1A,967,6,9,404,36
A3VKJDJVRTFA1A,967,6,9,405,25
A3VKJDJVRTFA1A,967,6,9,406,37
A3VKJDJVRTFA1A,967,6,9,407,28
A3VKJDJVRTFA1A,967,6,9,408,37
A3VKJDJVRTFA1A,967,6,9,409,37
A3VKJDJVRTFA1A,967,6,9,410,26
A3VKJDJVRTFA1A,967,6,9,411,38
A3VKJDJVRTFA1A,967,6,9,412,27
A3VKJDJVRTFA1A,967,6,9,413,38
A3VKJDJVRTFA1A,967,6,9,414,28
A3VKJDJVRTFA1A,967,6,9,415,37
A3VKJDJVRTFA1A,967,6,9,416,29
A3VKJDJVRTFA1A,967,6,9,417,36
A3VKJDJVRTFA1A,967,6,9,418,30
A3VKJDJVRTFA1A,967,6,9,419,36
A3VKJDJVRTFA1A,967,6,9,420,38
A3VKJDJVRTFA1A,967,6,9,421,25
A3VKJDJVRTFA1A,967,6,9,422,36
A3VKJDJVRTFA1A,967,6,9,423,37
A3VKJDJVRTFA1A,967,6,9,424,26
A3VKJDJVRTFA1A,967,6,9,425,38
A3VKJDJVRTFA1A,967,6,9,426,28
A3VKJDJVRTFA1A,967,6,9,427,37
A3VKJDJVRTFA1A,967,6,9,428,34
A3VKJDJVRTFA1A,967,6,9,429,28
A3VKJDJVRTFA1A,967,6,9,430,37
A3VKJDJVRTFA1A,967,6,9,431,29
A3VKJDJVRTFA1A,967,6,9,432,36
A3VKJDJVRTFA1A,967,6,9,433,38
A3VKJDJVRTFA1A,967,6,9,434,25
A3VKJDJVRTFA1A,967,6,9,435,33
A3VKJDJVRTFA1A,967,6,9,436,37
A3VKJDJVRTFA1A,967,6,9,437,35
A3VKJDJVRTFA1A,967,6,9,438,29
A3VKJDJVRTFA1A,967,6,9,439,38
A3VKJDJVRTFA1A,967,6,9,440,26
A3VKJDJVRTFA1A,967,6,9,441,37
A3VKJDJVRTFA1A,967,6,9,442,29
A3VKJDJVRTFA1A,967,6,9,443,36
A3VKJDJVRTFA1A,967,6,9,444,30
A3VKJDJVRTFA1A,967,6,9,445,37
A3VKJDJVRTFA1A,967,6,9,446,29
A3VKJDJVRTFA1A,967,6,9,447,36
A3VKJDJVRTFA1A,967,6,9,448,34
A3VKJDJVRTFA1A,967,6,9,449,28
A3VKJDJVRTFA1A,967,6,9,450,36
A3VKJDJVRTFA1A,967,6,9,451,37
A3VKJDJVRTFA1A,967,6,9,452,26
A3VKJDJVRTFA1A,967,6,9,453,38
A3VKJDJVRTFA1A,967,6,9,454,28
A3VKJDJVRTFA1A,967,6,9,455,36
A3VKJDJVRTFA1A,967,6,9,456,38
A3VKJDJVRTFA1A,967,6,9,457,26
A3VKJDJVRTFA1A,967,6,9,458,34
A3VKJDJVRTFA1A,967,6,9,459,38
A3VKJDJVRTFA1A,967,6,9,460,26
A3VKJDJVRTFA1A,967,6,9,461,40
A3VKJDJVRTFA1A,967,6,9,462,26
A3VKJDJVRTFA1A,967,6,9,463,36
A3VKJDJVRTFA1A,967,6,9,464,30
A3VKJDJVRTFA1A,967,6,9,465,37
A3VKJDJVRTFA1A,967,6,9,466,29
A3VKJDJVRTFA1A,967,6,9,467,38
A3VKJDJVRTFA1A,967,6,9,468,28
A3VKJDJVRTFA1A,967,6,9,469,36
A3VKJDJVRTFA1A,967,6,9,470,37
A3VKJDJVRTFA1A,967,6,9,471,36
A3VKJDJVRTFA1A,967,6,9,472,27
A3VKJDJVRTFA1A,967,6,9,473,29
A3VKJDJVRTFA1A,967,6,9,474,37
A3VKJDJVRTFA1A,967,6,9,475,29
A3VKJDJVRTFA1A,967,6,9,476,38
A3VKJDJVRTFA1A,967,6,9,477,28
A3VKJDJVRTFA1A,967,6,9,478,36
A3VKJDJVRTFA1A,967,6,9,479,38
A3VKJDJVRTFA1A,967,6,9,480,919
A3VKJDJVRTFA1A,967,6,9,481,504
A3VKJDJVRTFA1A,967,6,9,482,264
A3VKJDJVRTFA1A,967,6,9,483,224
A3VKJDJVRTFA1A,967,6,9,484,216
A3VKJDJVRTFA1A,967,6,9,485,216
A3VKJDJVRTFA1A,967,6,9,486,464
A3VKJDJVRTFA1A,967,6,9,487,224
A3VKJDJVRTFA1A,967,6,9,488,500
A3VKJDJVRTFA1A,967,6,9,489,41
A3VKJDJVRTFA1A,967,6,9,490,26
A3VKJDJVRTFA1A,967,6,9,491,34
A3VKJDJVRTFA1A,967,6,9,492,38
A3VKJDJVRTFA1A,967,6,9,493,27
A3VKJDJVRTFA1A,967,6,9,494,231
A3VKJDJVRTFA1A,967,6,9,495,499
A3VKJDJVRTFA1A,967,6,9,496,33
A3VKJDJVRTFA1A,967,6,9,497,38
A3VKJDJVRTFA1A,967,6,9,498,28
A3VKJDJVRTFA1A,967,6,9,499,39
A3VKJDJVRTFA1A,967,6,9,500,27
A3VKJDJVRTFA1A,967,6,9,501,34
A3VKJDJVRTFA1A,967,6,9,502,38
A3VKJDJVRTFA1A,967,6,9,503,27
A3VKJDJVRTFA1A,967,6,9,504,36
A3VKJDJVRTFA1A,967,6,9,505,38
A3VKJDJVRTFA1A,967,6,9,506,25
A3VKJDJVRTFA1A,967,6,9,507,218
A3VKJDJVRTFA1A,967,6,9,508,499
A3VKJDJVRTFA1A,967,6,9,509,34
A3VKJDJVRTFA1A,967,6,9,510,38
A3VKJDJVRTFA1A,967,6,9,511,37
A3VKJDJVRTFA1A,967,6,9,512,25
A3VKJDJVRTFA1A,967,6,9,513,31
A3VKJDJVRTFA1A,967,6,9,514,38
A3VKJDJVRTFA1A,967,6,9,515,28
A3VKJDJVRTFA1A,967,6,9,516,36
A3VKJDJVRTFA1A,967,6,9,517,30
A3VKJDJVRTFA1A,967,6,9,518,36
A3VKJDJVRTFA1A,967,6,9,519,37
A3VKJDJVRTFA1A,967,6,9,520,28
A3VKJDJVRTFA1A,967,6,9,521,31
A3VKJDJVRTFA1A,967,6,9,522,36
A3VKJDJVRTFA1A,967,6,9,523,34
A3VKJDJVRTFA1A,967,6,9,524,29
A3VKJDJVRTFA1A,967,6,9,525,37
A3VKJDJVRTFA1A,967,6,9,526,37
A3VKJDJVRTFA1A,967,6,9,527,26
A3VKJDJVRTFA1A,967,6,9,528,38
A3VKJDJVRTFA1A,967,6,9,529,27
A3VKJDJVRTFA1A,967,6,9,530,38
A3VKJDJVRTFA1A,967,6,9,531,28
A3VKJDJVRTFA1A,967,6,9,532,38
A3VKJDJVRTFA1A,967,6,9,533,28
A3VKJDJVRTFA1A,967,6,9,534,34
A3VKJDJVRTFA1A,967,6,9,535,37
A3VKJDJVRTFA1A,967,6,9,536,28
A3VKJDJVRTFA1A,967,6,9,537,36
A3VKJDJVRTFA1A,967,6,9,538,30
A3VKJDJVRTFA1A,967,6,9,539,37
A3VKJDJVRTFA1A,967,6,9,540,37
A3VKJDJVRTFA1A,967,6,9,541,27
A3VKJDJVRTFA1A,967,6,9,542,37
A3VKJDJVRTFA1A,967,6,9,543,27
A3VKJDJVRTFA1A,967,6,9,544,67
A3VKJDJVRTFA1A,967,6,9,545,39
A3VKJDJVRTFA1A,967,6,9,546,26
A3VKJDJVRTFA1A,967,6,9,547,37
A3VKJDJVRTFA1A,967,6,9,548,29
A3VKJDJVRTFA1A,967,6,9,549,37
A3VKJDJVRTFA1A,967,6,9,550,29
A3VKJDJVRTFA1A,967,6,9,551,38
A3VKJDJVRTFA1A,967,6,9,552,28
A3VKJDJVRTFA1A,967,6,9,553,38
A3VKJDJVRTFA1A,967,6,9,554,28
A3VKJDJVRTFA1A,967,6,9,555,36
A3VKJDJVRTFA1A,967,6,9,556,30
A3VKJDJVRTFA1A,967,6,9,557,33
A3VKJDJVRTFA1A,967,6,9,558,38
A3VKJDJVRTFA1A,967,6,9,559,28
A3VKJDJVRTFA1A,967,6,9,560,38
A3VKJDJVRTFA1A,967,6,9,561,28
A3VKJDJVRTFA1A,967,6,9,562,36
A3VKJDJVRTFA1A,967,6,9,563,38
A3VKJDJVRTFA1A,967,6,9,564,25
A3VKJDJVRTFA1A,967,6,9,565,36
A3VKJDJVRTFA1A,967,6,9,566,37
A3VKJDJVRTFA1A,967,6,9,567,26
A3VKJDJVRTFA1A,967,6,9,568,37
A3VKJDJVRTFA1A,967,6,9,569,34
A3VKJDJVRTFA1A,967,6,9,570,28
A3VKJDJVRTFA1A,967,6,9,571,38
A3VKJDJVRTFA1A,967,6,9,572,28
A3VKJDJVRTFA1A,967,6,9,573,36
A3VKJDJVRTFA1A,967,6,9,574,37
A3VKJDJVRTFA1A,967,6,9,575,26
A3VKJDJVRTFA1A,967,6,9,576,37
A3VKJDJVRTFA1A,967,6,9,577,29
A3VKJDJVRTFA1A,967,6,9,578,38
A3VKJDJVRTFA1A,967,6,9,579,28
A3VKJDJVRTFA1A,967,6,9,580,37
A3VKJDJVRTFA1A,967,6,9,581,37
A3VKJDJVRTFA1A,967,6,9,582,40
A3VKJDJVRTFA1A,967,6,9,583,26
A3VKJDJVRTFA1A,967,6,9,584,25
A3VKJDJVRTFA1A,967,6,9,585,37
A3VKJDJVRTFA1A,967,6,9,586,37
A3VKJDJVRTFA1A,967,6,9,587,25
A3VKJDJVRTFA1A,967,6,9,588,36
A3VKJDJVRTFA1A,967,6,9,589,38
A3VKJDJVRTFA1A,967,6,9,590,25
A3VKJDJVRTFA1A,967,6,9,591,36
A3VKJDJVRTFA1A,967,6,9,592,35
A3VKJDJVRTFA1A,967,6,9,593,39
A3VKJDJVRTFA1A,967,6,9,594,25
A3VKJDJVRTFA1A,967,6,9,595,30
A3VKJDJVRTFA1A,967,6,9,596,36
A3VKJDJVRTFA1A,967,6,9,597,37
A3VKJDJVRTFA1A,967,6,9,598,26
A3VKJDJVRTFA1A,967,6,9,599,36
A3VKJDJVRTFA1A,967,6,9,600,30
A3VKJDJVRTFA1A,967,6,9,601,36
A3VKJDJVRTFA1A,967,6,9,602,29
A3VKJDJVRTFA1A,967,6,9,603,66
A3VKJDJVRTFA1A,967,6,9,604,33
A3VKJDJVRTFA1A,967,6,9,605,38
A3VKJDJVRTFA1A,967,6,9,606,28
A3VKJDJVRTFA1A,967,6,9,607,38
A3VKJDJVRTFA1A,967,6,9,608,28
A3VKJDJVRTFA1A,967,6,9,609,40
A3VKJDJVRTFA1A,967,6,9,610,26
A3VKJDJVRTFA1A,967,6,9,611,37
A3VKJDJVRTFA1A,967,6,9,612,29
A3VKJDJVRTFA1A,967,6,9,613,36
A3VKJDJVRTFA1A,967,6,9,614,30
A3VKJDJVRTFA1A,967,6,9,615,66
A3VKJDJVRTFA1A,967,6,9,616,36
A3VKJDJVRTFA1A,967,6,9,617,37
A3VKJDJVRTFA1A,967,6,9,618,26
A3VKJDJVRTFA1A,967,6,9,619,36
A3VKJDJVRTFA1A,967,6,9,620,37
A3VKJDJVRTFA1A,967,6,9,621,26
A3VKJDJVRTFA1A,967,6,9,622,37
A3VKJDJVRTFA1A,967,6,9,623,37
A3VKJDJVRTFA1A,967,6,9,624,38
A3VKJDJVRTFA1A,967,6,9,625,26
A3VKJDJVRTFA1A,967,6,9,626,27
A3VKJDJVRTFA1A,967,6,9,627,36
A3VKJDJVRTFA1A,967,6,9,628,38
A3VKJDJVRTFA1A,967,6,9,629,25
A3VKJDJVRTFA1A,967,6,9,630,37
A3VKJDJVRTFA1A,967,6,9,631,29
A3VKJDJVRTFA1A,967,6,9,632,37
A3VKJDJVRTFA1A,967,6,9,633,29
A3VKJDJVRTFA1A,967,6,9,634,59
A3VKJDJVRTFA1A,967,6,9,635,7
A3VKJDJVRTFA1A,967,6,9,636,33
A3VKJDJVRTFA1A,967,6,9,637,37
A3VKJDJVRTFA1A,967,6,9,638,29
A3VKJDJVRTFA1A,967,6,9,639,39
A3VKJDJVRTFA1A,967,6,9,640,27
A3VKJDJVRTFA1A,967,6,9,641,37
A3VKJDJVRTFA1A,967,6,9,642,29
A3VKJDJVRTFA1A,967,6,9,643,37
A3VKJDJVRTFA1A,967,6,9,644,29
A3VKJDJVRTFA1A,967,6,9,645,33
A3VKJDJVRTFA1A,967,6,9,646,37
A3VKJDJVRTFA1A,967,6,9,647,29
A3VKJDJVRTFA1A,967,6,9,648,37
A3VKJDJVRTFA1A,967,6,9,649,37
A3VKJDJVRTFA1A,967,6,9,650,25
A3VKJDJVRTFA1A,967,6,9,651,37
A3VKJDJVRTFA1A,967,6,9,652,29
A3VKJDJVRTFA1A,967,6,9,653,37
A3VKJDJVRTFA1A,967,6,9,654,29
A3VKJDJVRTFA1A,967,6,9,655,66
A3VKJDJVRTFA1A,967,6,9,656,37
A3VKJDJVRTFA1A,967,6,9,657,31
A3VKJDJVRTFA1A,967,6,9,658,38
A3VKJDJVRTFA1A,967,6,9,659,26
A3VKJDJVRTFA1A,967,6,9,660,36
A3VKJDJVRTFA1A,967,6,9,661,37
A3VKJDJVRTFA1A,967,6,9,662,26
A3VKJDJVRTFA1A,967,6,9,663,36
A3VKJDJVRTFA1A,967,6,9,664,37
A3VKJDJVRTFA1A,967,6,9,665,35
A3VKJDJVRTFA1A,967,6,9,666,25
A3VKJDJVRTFA1A,967,6,9,667,32
A3VKJDJVRTFA1A,967,6,9,668,36
A3VKJDJVRTFA1A,967,6,9,669,30
A3VKJDJVRTFA1A,967,6,9,670,37
A3VKJDJVRTFA1A,967,6,9,671,37
A3VKJDJVRTFA1A,967,6,9,672,30
A3VKJDJVRTFA1A,967,6,9,673,28
A3VKJDJVRTFA1A,967,6,9,674,36
A3VKJDJVRTFA1A,967,6,9,675,34
A3VKJDJVRTFA1A,967,6,9,676,29
A3VKJDJVRTFA1A,967,6,9,677,36
A3VKJDJVRTFA1A,967,6,9,678,37
A3VKJDJVRTFA1A,967,6,9,679,27
A3VKJDJVRTFA1A,967,6,9,680,38
A3VKJDJVRTFA1A,967,6,9,681,27
A3VKJDJVRTFA1A,967,6,9,682,36
A3VKJDJVRTFA1A,967,6,9,683,30
A3VKJDJVRTFA1A,967,6,9,684,36
A3VKJDJVRTFA1A,967,6,9,685,30
A3VKJDJVRTFA1A,967,6,9,686,36
A3VKJDJVRTFA1A,967,6,9,687,34
A3VKJDJVRTFA1A,967,6,9,688,29
A3VKJDJVRTFA1A,967,6,9,689,38
A3VKJDJVRTFA1A,967,6,9,690,28
A3VKJDJVRTFA1A,967,6,9,691,37
A3VKJDJVRTFA1A,967,6,9,692,37
A3VKJDJVRTFA1A,967,6,9,693,25
A3VKJDJVRTFA1A,967,6,9,694,37
A3VKJDJVRTFA1A,967,6,9,695,29
A3VKJDJVRTFA1A,967,6,9,696,36
A3VKJDJVRTFA1A,967,6,9,697,37
A3VKJDJVRTFA1A,967,6,9,698,34
A3VKJDJVRTFA1A,967,6,9,699,25
A3VKJDJVRTFA1A,967,6,9,700,37
A3VKJDJVRTFA1A,967,6,9,701,29
A3VKJDJVRTFA1A,967,6,9,702,36
A3VKJDJVRTFA1A,967,6,9,703,30
A3VKJDJVRTFA1A,967,6,9,704,37
A3VKJDJVRTFA1A,967,6,9,705,29
A3VKJDJVRTFA1A,967,6,9,706,37
A3VKJDJVRTFA1A,967,6,9,707,37
A3VKJDJVRTFA1A,967,6,9,708,25
A3VKJDJVRTFA1A,967,6,9,709,39
A3VKJDJVRTFA1A,967,6,9,710,27
A3VKJDJVRTFA1A,967,6,9,711,37
A3VKJDJVRTFA1A,967,6,9,712,29
A3VKJDJVRTFA1A,967,6,9,713,37
A3VKJDJVRTFA1A,967,6,9,714,37
A3VKJDJVRTFA1A,967,6,9,715,25
A3VKJDJVRTFA1A,967,6,9,716,34
A3VKJDJVRTFA1A,967,6,9,717,38
A3VKJDJVRTFA1A,967,6,9,718,27
A3VKJDJVRTFA1A,967,6,9,719,37
A3VKJDJVRTFA1A,967,6,9,720,29
A3VKJDJVRTFA1A,967,6,9,721,38
A3VKJDJVRTFA1A,967,6,9,722,28
A3VKJDJVRTFA1A,967,6,9,723,68
A3VKJDJVRTFA1A,967,6,9,724,38
A3VKJDJVRTFA1A,967,6,9,725,26
A3VKJDJVRTFA1A,967,6,9,726,37
A3VKJDJVRTFA1A,967,6,9,727,35
A3VKJDJVRTFA1A,967,6,9,728,27
A3VKJDJVRTFA1A,967,6,9,729,36
A3VKJDJVRTFA1A,967,6,9,730,37
A3VKJDJVRTFA1A,967,6,9,731,26
A3VKJDJVRTFA1A,967,6,9,732,37
A3VKJDJVRTFA1A,967,6,9,733,29
A3VKJDJVRTFA1A,967,6,9,734,36
A3VKJDJVRTFA1A,967,6,9,735,37
A3VKJDJVRTFA1A,967,6,9,736,26
A3VKJDJVRTFA1A,967,6,9,737,36
A3VKJDJVRTFA1A,967,6,9,738,36
A3VKJDJVRTFA1A,967,6,9,739,27
A3VKJDJVRTFA1A,967,6,9,740,37
A3VKJDJVRTFA1A,967,6,9,741,30
A3VKJDJVRTFA1A,967,6,9,742,37
A3VKJDJVRTFA1A,967,6,9,743,28
A3VKJDJVRTFA1A,967,6,9,744,36
A3VKJDJVRTFA1A,967,6,9,745,30
A3VKJDJVRTFA1A,967,6,9,746,37
A3VKJDJVRTFA1A,967,6,9,747,37
A3VKJDJVRTFA1A,967,6,9,748,26
A3VKJDJVRTFA1A,967,6,9,749,38
A3VKJDJVRTFA1A,967,6,9,750,124
A3VKJDJVRTFA1A,967,6,9,751,35
A3VKJDJVRTFA1A,967,6,9,752,38
A3VKJDJVRTFA1A,967,6,9,753,27
A3VKJDJVRTFA1A,967,6,9,754,38
A3VKJDJVRTFA1A,967,6,9,755,28
A3VKJDJVRTFA1A,967,6,9,756,38
A3VKJDJVRTFA1A,967,6,9,757,28
A3VKJDJVRTFA1A,967,6,9,758,37
A3VKJDJVRTFA1A,967,6,9,759,29
A3VKJDJVRTFA1A,967,6,9,760,37
A3VKJDJVRTFA1A,967,6,9,761,34
A3VKJDJVRTFA1A,967,6,9,762,29
A3VKJDJVRTFA1A,967,6,9,763,37
A3VKJDJVRTFA1A,967,6,9,764,28
A3VKJDJVRTFA1A,967,6,9,765,36
A3VKJDJVRTFA1A,967,6,9,766,37
A3VKJDJVRTFA1A,967,6,9,767,26
A3VKJDJVRTFA1A,967,6,9,768,37
A3VKJDJVRTFA1A,967,6,9,769,38
A3VKJDJVRTFA1A,967,6,9,770,26
A3VKJDJVRTFA1A,967,6,9,771,38
A3VKJDJVRTFA1A,967,6,9,772,35
A3VKJDJVRTFA1A,967,6,9,773,25
A3VKJDJVRTFA1A,967,6,9,774,38
A3VKJDJVRTFA1A,967,6,9,775,27
A3VKJDJVRTFA1A,967,6,9,776,36
A3VKJDJVRTFA1A,967,6,9,777,35
A3VKJDJVRTFA1A,967,6,9,778,28
A3VKJDJVRTFA1A,967,6,9,779,36
A3VKJDJVRTFA1A,967,6,9,780,38
A3VKJDJVRTFA1A,967,6,9,781,25
A3VKJDJVRTFA1A,967,6,9,782,34
A3VKJDJVRTFA1A,967,6,9,783,38
A3VKJDJVRTFA1A,967,6,9,784,27
A3VKJDJVRTFA1A,967,6,9,785,39
A3VKJDJVRTFA1A,967,6,9,786,30
A3VKJDJVRTFA1A,967,6,9,787,30
A3VKJDJVRTFA1A,967,6,9,788,38
A3VKJDJVRTFA1A,967,6,9,789,28
A3VKJDJVRTFA1A,967,6,9,790,37
A3VKJDJVRTFA1A,967,6,9,791,34
A3VKJDJVRTFA1A,967,6,9,792,28
A3VKJDJVRTFA1A,967,6,9,793,36
A3VKJDJVRTFA1A,967,6,9,794,37
A3VKJDJVRTFA1A,967,6,9,795,26
A3VKJDJVRTFA1A,967,6,9,796,36
A3VKJDJVRTFA1A,967,6,9,797,37
A3VKJDJVRTFA1A,967,6,9,798,26
A3VKJDJVRTFA1A,967,6,9,799,37
A3VKJDJVRTFA1A,967,6,9,800,29
A3VKJDJVRTFA1A,967,6,9,801,34
A3VKJDJVRTFA1A,967,6,9,802,32
A3VKJDJVRTFA1A,967,6,9,803,38
A3VKJDJVRTFA1A,967,6,9,804,28
A3VKJDJVRTFA1A,967,6,9,805,37
A3VKJDJVRTFA1A,967,6,9,806,29
A3VKJDJVRTFA1A,967,6,9,807,37
A3VKJDJVRTFA1A,967,6,9,808,29
A3VKJDJVRTFA1A,967,6,9,809,37
A3VKJDJVRTFA1A,967,6,9,810,29
A3VKJDJVRTFA1A,967,6,9,811,36
A3VKJDJVRTFA1A,967,6,9,812,34
A3VKJDJVRTFA1A,967,6,9,813,29
A3VKJDJVRTFA1A,967,6,9,814,37
A3VKJDJVRTFA1A,967,6,9,815,29
A3VKJDJVRTFA1A,967,6,9,816,36
A3VKJDJVRTFA1A,967,6,9,817,30
A3VKJDJVRTFA1A,967,6,9,818,39
A3VKJDJVRTFA1A,967,6,9,819,27
A3VKJDJVRTFA1A,967,6,9,820,37
A3VKJDJVRTFA1A,967,6,9,821,29
A3VKJDJVRTFA1A,967,6,9,822,36
A3VKJDJVRTFA1A,967,6,9,823,38
A3VKJDJVRTFA1A,967,6,9,824,33
A3VKJDJVRTFA1A,967,6,9,825,53
A3VKJDJVRTFA1A,967,6,9,826,24
A3VKJDJVRTFA1A,967,6,9,827,25
